"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GPR137",0,0.259391415095295,0.51,0.287,0,4,"GPR137"
"REPS1",0,0.258827531975821,0.43,0.199,0,4,"REPS1"
"DCAF15",0,0.258760255193763,0.436,0.195,0,4,"DCAF15"
"CNRIP1",0,0.258646494943657,0.835,0.767,0,4,"CNRIP1"
"S100A3",0,0.258583676851258,0.283,0.091,0,4,"S100A3"
"SLC25A11",0,0.258424910538235,0.915,0.875,0,4,"SLC25A11"
"HPDL",0,0.258422215382345,0.275,0.096,0,4,"HPDL"
"SCRIB",0,0.258104714291911,0.449,0.219,0,4,"SCRIB"
"TIMM132",0,0.257676195283153,0.999,0.996,0,4,"TIMM13"
"FAM171A1",0,0.257646727551388,0.366,0.152,0,4,"FAM171A1"
"POP1",0,0.257628293554079,0.566,0.366,0,4,"POP1"
"TMEM99",0,0.257536681537174,0.648,0.526,0,4,"TMEM99"
"NEK1",0,0.257532728611236,0.424,0.199,0,4,"NEK1"
"FAM76A",0,0.257524342270196,0.411,0.182,0,4,"FAM76A"
"LRRC32",0,0.25714948253007,0.321,0.117,0,4,"LRRC32"
"NFX1",0,0.257141444808173,0.494,0.257,0,4,"NFX1"
"AIG1",0,0.257048740561546,0.377,0.156,0,4,"AIG1"
"PDGFC",0,0.256935926555311,0.361,0.156,0,4,"PDGFC"
"RNF34",0,0.256531633974702,0.514,0.272,0,4,"RNF34"
"TTLL5",0,0.256424228471895,0.327,0.115,0,4,"TTLL5"
"RNF8",0,0.256346810293584,0.69,0.568,0,4,"RNF8"
"IRS11",0,0.256036569474858,0.634,0.495,0,4,"IRS1"
"B3GLCT",0,0.255939590607271,0.316,0.109,0,4,"B3GLCT"
"UBAC11",0,0.255835945388536,0.775,0.661,0,4,"UBAC1"
"C5orf30",0,0.255443682406735,0.284,0.082,0,4,"C5orf30"
"ZHX1",0,0.255419317624554,0.615,0.451,0,4,"ZHX1"
"SRD5A1",0,0.255367726778882,0.334,0.122,0,4,"SRD5A1"
"FTO",0,0.255347872493645,0.422,0.204,0,4,"FTO"
"BICC11",0,0.255206611940694,0.784,0.718,0,4,"BICC1"
"EHBP11",0,0.2551689671505,0.553,0.342,0,4,"EHBP1"
"ACBD5",0,0.255087537605803,0.543,0.309,0,4,"ACBD5"
"CHST12",0,0.25497350485835,0.525,0.292,0,4,"CHST12"
"CLEC11A",0,0.254924875538443,0.413,0.235,0,4,"CLEC11A"
"STK24",0,0.254782598198644,0.751,0.644,0,4,"STK24"
"NBN",0,0.254766316843034,0.791,0.694,0,4,"NBN"
"MRPS2",0,0.25448726328937,0.861,0.817,0,4,"MRPS2"
"ASCC3",0,0.254441455638417,0.833,0.784,0,4,"ASCC3"
"SF3A2",0,0.254415628939367,0.704,0.565,0,4,"SF3A2"
"POMGNT2",0,0.254400334348093,0.323,0.116,0,4,"POMGNT2"
"FAM76B",0,0.254396358988437,0.414,0.181,0,4,"FAM76B"
"GAS2L1",0,0.254342411797518,0.439,0.222,0,4,"GAS2L1"
"JOSD1",0,0.25433993352416,0.561,0.301,0,4,"JOSD1"
"PHETA2",0,0.254267850122369,0.349,0.141,0,4,"PHETA2"
"AAAS",0,0.254187311445244,0.485,0.263,0,4,"AAAS"
"SSBP2",0,0.25413365920561,0.343,0.124,0,4,"SSBP2"
"FKBP7",0,0.25393913048604,0.446,0.238,0,4,"FKBP7"
"FMR1",0,0.253918848169087,0.507,0.273,0,4,"FMR1"
"ARSK",0,0.253845980635592,0.36,0.145,0,4,"ARSK"
"DCLRE1A",0,0.253382709299338,0.266,0.066,0,4,"DCLRE1A"
"TRMT11",0,0.253234520956802,0.516,0.285,0,4,"TRMT11"
"CISD11",0,0.25302666562684,0.976,0.955,0,4,"CISD1"
"CPOX",0,0.252906552490631,0.469,0.248,0,4,"CPOX"
"AL445524.1",0,0.252843709456472,0.616,0.49,0,4,"AL445524.1"
"C8orf88",0,0.252785560236974,0.431,0.218,0,4,"C8orf88"
"STRN",0,0.252415248170945,0.468,0.237,0,4,"STRN"
"UBL7-AS1",0,0.252363171215045,0.312,0.098,0,4,"UBL7-AS1"
"SRD5A3",0,0.252353742485865,0.433,0.218,0,4,"SRD5A3"
"ARMC1",0,0.252280441110324,0.761,0.657,0,4,"ARMC1"
"COPRS",0,0.252231227749558,0.978,0.962,0,4,"COPRS"
"MICALL11",0,0.251925438723944,0.516,0.291,0,4,"MICALL1"
"NQO21",0,0.251832756793941,0.9,0.864,0,4,"NQO2"
"MXRA8",0,0.251773854793871,0.627,0.51,0,4,"MXRA8"
"PTGES3",0,0.251698283531362,1,1,0,4,"PTGES3"
"PIGU",0,0.251646047145998,0.393,0.175,0,4,"PIGU"
"MTCH1",0,0.250907470699691,0.998,0.991,0,4,"MTCH1"
"MLST8",0,0.250891863719462,0.544,0.332,0,4,"MLST8"
"MRPL421",0,0.250657507004898,0.968,0.942,0,4,"MRPL42"
"R3HDM1",0,0.250613321290012,0.49,0.265,0,4,"R3HDM1"
"TMEM218",0,0.250596776786731,0.55,0.332,0,4,"TMEM218"
"ARMCX6",0,0.250570825769183,0.528,0.3,0,4,"ARMCX6"
"IL11RA",0,0.250405285880149,0.25,0.06,0,4,"IL11RA"
"TFB1M",0,0.250328677656123,0.433,0.212,0,4,"TFB1M"
"FUOM",0,0.250308189180251,0.427,0.235,0,4,"FUOM"
"CACNA1C",0,0.250273186222441,0.286,0.089,0,4,"CACNA1C"
"NIN",0,0.250113631488049,0.614,0.433,0,4,"NIN"
"LMCD12",2.93503588477191e-286,0.350909375764837,0.613,0.536,7.59880790567447e-282,4,"LMCD1"
"IGFBP41",3.06012898001828e-281,0.486280666501341,0.848,0.896,7.92267392926733e-277,4,"IGFBP4"
"PLAU2",3.37598233400565e-280,0.360176519228339,0.823,0.785,8.74041826274064e-276,4,"PLAU"
"GAS1",1.41856402102616e-272,0.25821308947021,0.509,0.394,3.67266225043674e-268,4,"GAS1"
"ENAH",4.57322317329276e-270,0.286459861712324,0.795,0.779,1.18400747956549e-265,4,"ENAH"
"RARRES21",5.54228087474101e-266,0.412256698535216,0.464,0.367,1.43489651847045e-261,4,"RARRES2"
"SMURF21",4.11246079499081e-228,0.422208257664206,0.664,0.641,1.06471609982312e-223,4,"SMURF2"
"MT1M1",1.0922120221489e-218,0.297886310517371,0.724,0.728,2.82773692534351e-214,4,"MT1M"
"VEGFC2",1.37245832725977e-204,0.299402968848479,0.673,0.643,3.55329460927554e-200,4,"VEGFC"
"GAL2",7.08928452126804e-169,0.261861287678519,0.527,0.45,1.8354157625563e-164,4,"GAL"
"MDK",2.61128047478873e-152,0.278965517978907,0.419,0.338,6.76060514922802e-148,4,"MDK"
"RPL17",1.21770832439414e-138,0.262532538512216,0.914,0.906,3.15264685185644e-134,4,"RPL17"
"CSF32",3.11258516814486e-136,0.472820389765336,0.62,0.644,8.05848300032704e-132,4,"CSF3"
"SAMD11",3.94530909945421e-133,0.311233037645221,0.417,0.356,1.0214405258487e-128,4,"SAMD11"
"TMEM1582",2.95493733293257e-113,0.363120724209624,0.785,0.836,7.65033275496243e-109,4,"TMEM158"
"HMGA12",1.38906978541307e-98,0.277467665973756,0.887,0.921,3.59630167443445e-94,4,"HMGA1"
"CHMP1B1",3.70928721223224e-28,0.382039468629277,0.612,0.707,9.60334459246927e-24,4,"CHMP1B"
"CDKN1A",0.00156090757987739,0.438280899581865,0.545,0.654,1,4,"CDKN1A"
"LTB",0,2.7301296709959,0.743,0.061,0,5,"LTB"
"IL7R1",0,2.25914051830086,0.998,0.475,0,5,"IL7R"
"TRBC2",0,2.2303302257345,0.683,0.083,0,5,"TRBC2"
"PTPRC1",0,2.10154472666993,0.827,0.185,0,5,"PTPRC"
"GIMAP7",0,2.06791523410044,0.633,0.07,0,5,"GIMAP7"
"CXCR4",0,1.92816178357496,0.625,0.117,0,5,"CXCR4"
"CD2",0,1.81057614905407,0.583,0.067,0,5,"CD2"
"TRBC1",0,1.79097770283416,0.439,0.054,0,5,"TRBC1"
"CD52",0,1.78510554335278,0.6,0.091,0,5,"CD52"
"SARAF",0,1.78141285424972,1,0.881,0,5,"SARAF"
"TRAC",0,1.75077733792052,0.523,0.064,0,5,"TRAC"
"SYNE21",0,1.73534395885379,0.547,0.17,0,5,"SYNE2"
"CD3D",0,1.72496986523555,0.569,0.059,0,5,"CD3D"
"BTG1",0,1.71084473494082,1,0.785,0,5,"BTG1"
"B2M1",0,1.68216267664522,1,1,0,5,"B2M"
"RPS27",0,1.65895527802961,1,1,0,5,"RPS27"
"IL32",0,1.63755273671965,1,0.818,0,5,"IL32"
"HLA-B1",0,1.5916897381833,1,0.925,0,5,"HLA-B"
"MALAT1",0,1.57548196304453,1,0.991,0,5,"MALAT1"
"ZFP36L2",0,1.50835353276478,0.997,0.581,0,5,"ZFP36L2"
"GIMAP4",0,1.47634840430854,0.438,0.057,0,5,"GIMAP4"
"RARRES3",0,1.46105716421821,0.514,0.154,0,5,"RARRES3"
"PDCD4",0,1.42057517342601,0.515,0.282,0,5,"PDCD4"
"ARHGDIB1",0,1.41911252181315,0.582,0.227,0,5,"ARHGDIB"
"SPOCK2",0,1.39301492307474,0.422,0.045,0,5,"SPOCK2"
"CORO1A",0,1.38403332000591,0.484,0.151,0,5,"CORO1A"
"CD7",0,1.36679578542392,0.378,0.062,0,5,"CD7"
"IKZF1",0,1.35243915150956,0.426,0.081,0,5,"IKZF1"
"CD3E",0,1.35068716121049,0.429,0.047,0,5,"CD3E"
"CD3G",0,1.34469852454248,0.422,0.048,0,5,"CD3G"
"RPS29",0,1.31241299638114,1,1,0,5,"RPS29"
"GMFG1",0,1.30877979511069,0.504,0.141,0,5,"GMFG"
"GPR1831",0,1.29168473410251,0.407,0.101,0,5,"GPR183"
"KLF2",0,1.28558001373935,0.366,0.208,0,5,"KLF2"
"LIMD2",0,1.26393832736191,0.972,0.491,0,5,"LIMD2"
"LCK",0,1.22328794100139,0.387,0.047,0,5,"LCK"
"RPL34",0,1.19252512842989,1,1,0,5,"RPL34"
"FYB11",0,1.19229521104185,0.388,0.102,0,5,"FYB1"
"STK4",0,1.18500087047399,0.996,0.584,0,5,"STK4"
"HLA-C1",0,1.18449097334947,1,0.963,0,5,"HLA-C"
"PPP2R5C",0,1.18087617247837,0.996,0.64,0,5,"PPP2R5C"
"RPL30",0,1.17486252657727,1,1,0,5,"RPL30"
"TPT1",0,1.15640642893095,1,1,0,5,"TPT1"
"CLEC2D",0,1.15346741885398,0.363,0.106,0,5,"CLEC2D"
"GIMAP1",0,1.13999312703092,0.346,0.052,0,5,"GIMAP1"
"TMSB4X1",0,1.13553835022976,1,0.991,0,5,"TMSB4X"
"HLA-A1",0,1.13034017084805,1,0.989,0,5,"HLA-A"
"CD371",0,1.11015278348762,0.416,0.104,0,5,"CD37"
